철도운영기관명,선명,역명,출구번호,출구별 주요시설명
서울교통공사,6호선,봉화산(서울의료원),3,봉화지구대(중랑경찰서)
서울교통공사,6호선,봉화산(서울의료원),3,봉화초등학교
서울교통공사,6호선,봉화산(서울의료원),4,중랑구립정보도서관
서울교통공사,6호선,봉화산(서울의료원),4,신내동우체국
서울교통공사,6호선,봉화산(서울의료원),4,중랑구민체육센터
서울교통공사,6호선,봉화산(서울의료원),4,금성초등학교
서울교통공사,6호선,봉화산(서울의료원),5,대림두산아파트
서울교통공사,6호선,상수,1,서교소방파출소
서울교통공사,6호선,상수,1,서교동 행정복지센터
서울교통공사,6호선,상수,1,서교동우체국
서울교통공사,6호선,상수,1,서교파출소
서울교통공사,6호선,상수,2,아세아방송
서울교통공사,6호선,상수,2,서강초등학교
서울교통공사,6호선,상수,2,홍익초등학교
서울교통공사,6호선,상수,2,홍익대학교
서울교통공사,6호선,상수,2,극동방송
서울교통공사,6호선,상수,2,홍익여중고교
서울교통공사,6호선,상수,3,서강파출소
서울교통공사,6호선,상수,3,서강교회
서울교통공사,6호선,상수,3,상수빗물펌프장
서울교통공사,6호선,상수,3,창전우체국
서울교통공사,6호선,상수,3,상수동 행정복지센터
서울교통공사,6호선,상수,4,성산중교
서울교통공사,6호선,상수,4,서울화력발전소
서울교통공사,6호선,상월곡(한국과학기술연구원),1,동아아파트
서울교통공사,6호선,상월곡(한국과학기술연구원),1,월곡중학교
서울교통공사,6호선,상월곡(한국과학기술연구원),1,우남아파트
서울교통공사,6호선,상월곡(한국과학기술연구원),2,장위2동 행정복지센터
서울교통공사,6호선,상월곡(한국과학기술연구원),2,석관동우체국
서울교통공사,6호선,상월곡(한국과학기술연구원),2,장위감리교회
서울교통공사,6호선,상월곡(한국과학기술연구원),2,월곡초등학교
서울교통공사,6호선,상월곡(한국과학기술연구원),3,석관2동 행정복지센터
서울교통공사,6호선,상월곡(한국과학기술연구원),3,광천교회
서울교통공사,6호선,상월곡(한국과학기술연구원),4,성북구 재활용센타
서울교통공사,6호선,상월곡(한국과학기술연구원),4,상월곡동 행정복지센터
서울교통공사,6호선,상월곡(한국과학기술연구원),4,월곡2파출소
서울교통공사,6호선,상월곡(한국과학기술연구원),4,성북구 정보도서관
서울교통공사,6호선,상월곡(한국과학기술연구원),4,한국과학기술연구원
서울교통공사,6호선,상월곡(한국과학기술연구원),4,성북구 도시관리공단
서울교통공사,6호선,새절(신사),1,응암3동 행정복지센터
서울교통공사,6호선,새절(신사),1,응암파출소
서울교통공사,6호선,새절(신사),1,응암우체국
서울교통공사,6호선,새절(신사),1,연은초등학교
서울교통공사,6호선,새절(신사),1,응암초등학교
서울교통공사,6호선,새절(신사),2,응암4파출소
서울교통공사,6호선,새절(신사),2,대림시장
서울교통공사,6호선,새절(신사),2,응암4동 행정복지센터
서울교통공사,6호선,새절(신사),3,신사2파출소
서울교통공사,6호선,새절(신사),3,상신중학교
서울교통공사,6호선,새절(신사),3,연서중학교
서울교통공사,6호선,새절(신사),4,신사2동 행정복지센터
서울교통공사,6호선,새절(신사),4,신사초등학교
서울교통공사,6호선,안암(고대병원앞),1,고대병원
서울교통공사,6호선,안암(고대병원앞),1,용문중/고등학교
서울교통공사,6호선,안암(고대병원앞),1,안암초등학교
서울교통공사,6호선,안암(고대병원앞),1,성신여자대학교
서울교통공사,6호선,안암(고대병원앞),2,고려대학교
서울교통공사,6호선,안암(고대병원앞),3,제기2동 행정복지센터
서울교통공사,6호선,안암(고대병원앞),3,제기시장
서울교통공사,6호선,안암(고대병원앞),4,고려대(자연계)
서울교통공사,6호선,역촌,1,역촌1파출소
서울교통공사,6호선,역촌,1,서부종합시장
서울교통공사,6호선,역촌,1,역촌1동 행정복지센터
서울교통공사,6호선,역촌,2,삼성타운아파트
서울교통공사,6호선,역촌,3,은평구청
서울교통공사,6호선,역촌,3,은평구보건소
서울교통공사,6호선,역촌,3,녹번초등학교
서울교통공사,6호선,역촌,3,은평문화예술회관
서울교통공사,6호선,역촌,4,은평우체국
서울교통공사,6호선,역촌,4,서부경찰서
서울교통공사,6호선,역촌,4,서대문세무서별관
서울교통공사,6호선,월곡(동덕여대),1,일신초등학교
서울교통공사,6호선,월곡(동덕여대),1,종암2파출소
서울교통공사,6호선,월곡(동덕여대),1,종암1동 행정복지센터
서울교통공사,6호선,월곡(동덕여대),1,종암1파출소
서울교통공사,6호선,월곡(동덕여대),1,종암2동 행정복지센터
서울교통공사,6호선,월곡(동덕여대),2,성북구민체육관
서울교통공사,6호선,월곡(동덕여대),2,월곡2동 행정복지센터
서울교통공사,6호선,월곡(동덕여대),3,동덕여자대학교
서울교통공사,6호선,월곡(동덕여대),3,월곡시장
서울교통공사,6호선,월곡(동덕여대),4,월곡2파출소
서울교통공사,6호선,월곡(동덕여대),4,한국과학기술연구원
서울교통공사,6호선,월곡(동덕여대),5,월곡2동 행정복지센터
서울교통공사,6호선,월곡(동덕여대),5,청량리동
서울교통공사,6호선,월곡(동덕여대),5,월곡래미안루나밸리
서울교통공사,6호선,월곡(동덕여대),5,샹그레빌아파트
서울교통공사,6호선,월드컵경기장(성산),1,서울월드컵경기장
서울교통공사,6호선,월드컵경기장(성산),1,월드컵공원
서울교통공사,6호선,월드컵경기장(성산),1,교통안전공단서울지사
서울교통공사,6호선,월드컵경기장(성산),2,성산2동 행정복지센터
서울교통공사,6호선,월드컵경기장(성산),2,서울월드컵경기장(북문)
서울교통공사,6호선,월드컵경기장(성산),2,한국우진학교
서울교통공사,6호선,월드컵경기장(성산),2,중암중학교
서울교통공사,6호선,월드컵경기장(성산),2,신북초등학교
서울교통공사,6호선,월드컵경기장(성산),2,성산소방파출소
서울교통공사,6호선,월드컵경기장(성산),3,디지털미디어시티 방면
서울교통공사,6호선,월드컵경기장(성산),3,월드컵아파트
서울교통공사,6호선,월드컵경기장(성산),3,한국우진학교
서울교통공사,6호선,월드컵경기장(성산),3,신북초등학교
서울교통공사,6호선,월드컵경기장(성산),3,성산119안전센터
서울교통공사,6호선,월드컵경기장(성산),3,성산2동 우체국
서울교통공사,6호선,월드컵경기장(성산),3,서울월드컵풋살경기장
서울교통공사,6호선,월드컵경기장(성산),3,서울월드컵경기장(북문/서문)
서울교통공사,6호선,월드컵경기장(성산),3,증암중학교
서울교통공사,6호선,응암,1,신사1동 행정복지센터
서울교통공사,6호선,응암,2,역촌초등학교
서울교통공사,6호선,응암,2,서울기독대학교
서울교통공사,6호선,응암,3,은평우체국
서울교통공사,6호선,응암,3,서부경찰서
서울교통공사,6호선,응암,3,서부종합시장
서울교통공사,6호선,응암,4,응암3동 행정복지센터
서울교통공사,6호선,이태원,1,이태원1동우체국
서울교통공사,6호선,이태원,2,이태원1동
서울교통공사,6호선,이태원,2,한남동
서울교통공사,6호선,이태원,2,그랜드 하얏트 서울
서울교통공사,6호선,이태원,3,이태원1동 행정복지센터
서울교통공사,6호선,이태원,3,이태원파출소
서울교통공사,6호선,이태원,3,보광초등학교
서울교통공사,6호선,이태원,4,이태원시장
서울교통공사,6호선,증산(명지대앞),1,북가좌2파출소
서울교통공사,6호선,증산(명지대앞),1,북가좌소방파출소
서울교통공사,6호선,증산(명지대앞),1,대광성결교회
서울교통공사,6호선,증산(명지대앞),1,북가좌2동 행정복지센터
서울교통공사,6호선,증산(명지대앞),1,허정한의원
서울교통공사,6호선,증산(명지대앞),2,북가좌초등학교
서울교통공사,6호선,증산(명지대앞),3,증산동 행정복지센터
서울교통공사,6호선,증산(명지대앞),3,증산파출소
서울교통공사,6호선,증산(명지대앞),3,증산초등학교
서울교통공사,6호선,증산(명지대앞),3,증산중학교
서울교통공사,6호선,증산(명지대앞),4,연서중학교
서울교통공사,6호선,증산(명지대앞),4,상신중학교
서울교통공사,6호선,창신,1,창신3도사무소
서울교통공사,6호선,창신,1,종로종합사회복지관
서울교통공사,6호선,창신,1,창신초등학교
서울교통공사,6호선,창신,1,창신시장
서울교통공사,6호선,창신,2,명신초등학교
서울교통공사,6호선,창신,2,한성대학교
서울교통공사,6호선,창신,2,서일정보산업고등학교
서울교통공사,6호선,창신,2,한성여자중/고등학교
서울교통공사,6호선,창신,3,동신초등학교
서울교통공사,6호선,창신,4,숭인1동 행정복지센터
서울교통공사,6호선,창신,4,숭인동우체국
서울교통공사,6호선,태릉입구,1,월계3동 행정복지센터
서울교통공사,6호선,태릉입구,1,한천초등학교
서울교통공사,6호선,태릉입구,2,태릉사거리
서울교통공사,6호선,태릉입구,2,태릉마이크로병원
서울교통공사,6호선,태릉입구,3,공릉초등학교
서울교통공사,6호선,태릉입구,4,공릉1동파출소
서울교통공사,6호선,태릉입구,5,공릉우체국
서울교통공사,6호선,태릉입구,5,서울지방검찰청북부지청
서울교통공사,6호선,태릉입구,5,서울지방법원북부지원
서울교통공사,6호선,태릉입구,6,공릉1동 행정복지센터
서울교통공사,6호선,태릉입구,7,묵1동 행정복지센터
서울교통공사,6호선,태릉입구,7,묵1파출소
서울교통공사,6호선,태릉입구,7,태를국제종합사격장
서울교통공사,6호선,태릉입구,7,신도아파트
서울교통공사,6호선,태릉입구,7,공릉소방파출소
서울교통공사,6호선,태릉입구,8,태를민방위교육장
서울교통공사,6호선,한강진,1,한남2파출소
서울교통공사,6호선,한강진,2,한남초등학교
서울교통공사,6호선,한강진,2,단국대학교
서울교통공사,6호선,한강진,2,한남직업전문학교
서울교통공사,6호선,한강진,3,한남2동 행정복지센터
서울교통공사,6호선,화랑대(서울여대입구),1,공릉소방파출소
서울교통공사,6호선,화랑대(서울여대입구),1,삼육대학교
서울교통공사,6호선,화랑대(서울여대입구),2,공릉2동 행정복지센터
서울교통공사,6호선,화랑대(서울여대입구),3,서울여자대학교
서울교통공사,6호선,화랑대(서울여대입구),3,태릉초등학교
서울교통공사,6호선,화랑대(서울여대입구),3,공릉중학교
서울교통공사,6호선,화랑대(서울여대입구),4,태릉선수촌
서울교통공사,6호선,화랑대(서울여대입구),4,육군사관학교
서울교통공사,6호선,화랑대(서울여대입구),5,공릉 근린공원
서울교통공사,6호선,화랑대(서울여대입구),6,중랑구립정보도서관
서울교통공사,6호선,화랑대(서울여대입구),6,중랑구민체육센터
서울교통공사,6호선,화랑대(서울여대입구),7,원묵초등학교
서울교통공사,6호선,화랑대(서울여대입구),7,원묵중학교
서울교통공사,6호선,화랑대(서울여대입구),7,태릉고등학교
서울교통공사,6호선,효창공원앞,1,금양초등학교
서울교통공사,6호선,효창공원앞,1,효창운동장
서울교통공사,6호선,효창공원앞,1,효창동 행정복지센터
서울교통공사,6호선,효창공원앞,1,효창공원
서울교통공사,6호선,효창공원앞,1,이광자동차고등학교
서울교통공사,6호선,효창공원앞,2,숙명여자대학교
서울교통공사,6호선,효창공원앞,2,선린인터넷고등학교
서울교통공사,6호선,효창공원앞,2,선린중학교
서울교통공사,6호선,효창공원앞,2,용산구청
서울교통공사,6호선,효창공원앞,2,효창종합사회복지관
서울교통공사,6호선,효창공원앞,2,원효로2가우체국
서울교통공사,6호선,효창공원앞,2,용산경찰서
서울교통공사,6호선,효창공원앞,2,용산구보건소
서울교통공사,6호선,효창공원앞,2,원효로1동 행정복지센터
서울교통공사,6호선,효창공원앞,2,원효로1가파출소
서울교통공사,6호선,효창공원앞,3,용문동우체국
서울교통공사,6호선,효창공원앞,3,원효로2가파출소
서울교통공사,6호선,효창공원앞,3,용산등기소
서울교통공사,6호선,효창공원앞,3,정보통신부전파연구소
서울교통공사,6호선,효창공원앞,3,용산전자상가
서울교통공사,6호선,효창공원앞,3,남정초등학교
서울교통공사,6호선,효창공원앞,3,한강로1동 행정복지센터
서울교통공사,6호선,효창공원앞,4,삼성아파트
서울교통공사,6호선,효창공원앞,4,용문동 행정복지센터
서울교통공사,6호선,효창공원앞,5,원효로1동 행정복지센터
서울교통공사,6호선,효창공원앞,5,남정초등학교
서울교통공사,6호선,효창공원앞,5,용산등기소
서울교통공사,6호선,효창공원앞,6,용문동우체국
서울교통공사,6호선,효창공원앞,6,용문동 행정복지센터
서울교통공사,6호선,효창공원앞,6,도원동
서울교통공사,7호선,가산디지털단지,1,영일초등학교
서울교통공사,7호선,가산디지털단지,2,대림2동 행정복지센터
서울교통공사,7호선,가산디지털단지,3,가리봉2동 행정복지센터
서울교통공사,7호선,가산디지털단지,4,가산파출소
서울교통공사,7호선,가산디지털단지,5,가산문화센터/서울시립구로청소년쉼터
서울교통공사,7호선,가산디지털단지,6,서울디지털운동장
서울교통공사,7호선,가산디지털단지,6,우림라이온스밸리
서울교통공사,7호선,가산디지털단지,6,서부간선도로
서울교통공사,7호선,가산디지털단지,6,외환은행 가산디지털기업금융
서울교통공사,7호선,가산디지털단지,7,구로세관
서울교통공사,7호선,가산디지털단지,7,광명시(하얀동/철산동) 3공단
서울교통공사,7호선,강남구청,1,강남구청
서울교통공사,7호선,강남구청,1,현대SWISS II 신용금고
서울교통공사,7호선,강남구청,1,조흥은행 강남구청역지점
서울교통공사,7호선,강남구청,1,강남도서관
서울교통공사,7호선,강남구청,1,강남교육청
서울교통공사,7호선,강남구청,1,언주중학교
서울교통공사,7호선,강남구청,2,학동초등학교
서울교통공사,7호선,강남구청,2,제일은행 강남지점
서울교통공사,7호선,강남구청,2,외환은행 강남구청역지점
서울교통공사,7호선,강남구청,3,영동한의원
서울교통공사,7호선,강남구청,3,도산공원
서울교통공사,7호선,강남구청,3,논현2동 행정복지센터
서울교통공사,7호선,강남구청,3,한국장애인고용공단서울남부사무소
서울교통공사,7호선,강남구청,4,대신증권 청담 사이버지점
서울교통공사,7호선,강남구청,4,영동고등학교
서울교통공사,7호선,강남구청,4,한국직업능력개발원
서울교통공사,7호선,강남구청,4,청담2동 행정복지센터
서울교통공사,7호선,강남구청,4,언북초등학교
서울교통공사,7호선,강남구청,4,유씨어터
서울교통공사,7호선,강남구청,4,정일학원
서울교통공사,7호선,건대입구,1,한림포스빌
서울교통공사,7호선,건대입구,1,한라병원
서울교통공사,7호선,건대입구,1,화양치안센터
서울교통공사,7호선,건대입구,1,가리봉1동 행정복지센터
서울교통공사,7호선,건대입구,1,화양시장
서울교통공사,7호선,건대입구,1,화양동파출소
서울교통공사,7호선,건대입구,2,기업은행건대역지점
서울교통공사,7호선,건대입구,2,어린이대공원
서울교통공사,7호선,건대입구,2,화양초등학교
서울교통공사,7호선,건대입구,2,건국대학교
서울교통공사,7호선,건대입구,3,건국대학교병원
서울교통공사,7호선,건대입구,4,성수우체국
서울교통공사,7호선,건대입구,5,신양초등학교
서울교통공사,7호선,건대입구,5,동자초등학교
서울교통공사,7호선,건대입구,5,자양중/고등학교
서울교통공사,7호선,건대입구,5,한강극동아파트
서울교통공사,7호선,건대입구,5,이마트
서울교통공사,7호선,건대입구,5,롯데백화점
서울교통공사,7호선,건대입구,5,더 스타시티
서울교통공사,7호선,건대입구,5,노륜산시장
서울교통공사,7호선,건대입구,5,광진구회의
서울교통공사,7호선,건대입구,5,자양3차우성아파트
서울교통공사,7호선,건대입구,5,KCC아파트
서울교통공사,7호선,건대입구,5,광진문화예술회관
서울교통공사,7호선,건대입구,5,동자초등학교
서울교통공사,7호선,건대입구,5,한강아남아파트
서울교통공사,7호선,건대입구,5,자양중/고교
서울교통공사,7호선,건대입구,5,한강시민공원(뚝섬입구)
서울교통공사,7호선,건대입구,5,신양초등학교
서울교통공사,7호선,건대입구,6,남현동 행정복지센터
서울교통공사,7호선,건대입구,6,영동대교
서울교통공사,7호선,건대입구,6,조양시장
서울교통공사,7호선,건대입구,6,여성능력개발원
서울교통공사,7호선,고속터미널,1,고속버스터미널(경부선/영동선)
서울교통공사,7호선,고속터미널,2,반포미도아파트
서울교통공사,7호선,고속터미널,3,센트럴시티
서울교통공사,7호선,고속터미널,3,신세계백화점
서울교통공사,7호선,고속터미널,3,메리어트호텔
서울교통공사,7호선,고속터미널,3,고속버스터미널(호남선)
서울교통공사,7호선,고속터미널,3,우리은행(신세계지하매장옆)
서울교통공사,7호선,고속터미널,4,가톨릭대하교(성의교정)
서울교통공사,7호선,고속터미널,4,가톨릭대학교 강남성모병원
서울교통공사,7호선,고속터미널,5,국립중앙도서관
서울교통공사,7호선,고속터미널,5,서울지방조달청
서울교통공사,7호선,고속터미널,5,기획예산처
서울교통공사,7호선,고속터미널,5,서울팔래스호텔
서울교통공사,7호선,고속터미널,6,잠원초등학교
서울교통공사,7호선,고속터미널,7,가톨릭대학교의과대학
서울교통공사,7호선,고속터미널,7,조달청
서울교통공사,7호선,고속터미널,7,공정거래위원회
서울교통공사,7호선,고속터미널,7,고속버스터미널(호남선)
서울교통공사,7호선,고속터미널,7,센트럴시티빌딩
서울교통공사,7호선,고속터미널,7,금융위원회
서울교통공사,7호선,고속터미널,7,국립중앙도서관
서울교통공사,7호선,고속터미널,8,반포대교방면
서울교통공사,7호선,고속터미널,8,고속버스터미널(경부선/호남선)
서울교통공사,7호선,고속터미널,8,강남지하상가
서울교통공사,7호선,고속터미널,8,한신아파트
서울교통공사,7호선,고속터미널,8,반포주공3단지
서울교통공사,7호선,고속터미널,08월 01일,반포한강공원
서울교통공사,7호선,고속터미널,08월 02일,반원초등학교
서울교통공사,7호선,공릉(서울과학기술대),1,공연초등학교
서울교통공사,7호선,공릉(서울과학기술대),1,과학기술대학교
서울교통공사,7호선,공릉(서울과학기술대),2,공릉1동 행정복지센터
서울교통공사,7호선,공릉(서울과학기술대),2,도깨비시장
서울교통공사,7호선,공릉(서울과학기술대),3,태릉입구 방면
서울교통공사,7호선,공릉(서울과학기술대),3,중랑천
서울교통공사,7호선,공릉(서울과학기술대),4,용원초등학교
서울교통공사,7호선,광명사거리,1,광명4동 행정복지센터
서울교통공사,7호선,광명사거리,10,광명중앙시장
서울교통공사,7호선,광명사거리,10,광명시청 방면
서울교통공사,7호선,광명사거리,2,광명4동
서울교통공사,7호선,광명사거리,3,광명공고
서울교통공사,7호선,광명사거리,3,광명남초등학교
서울교통공사,7호선,광명사거리,4,광명5동 행정복지센터
서울교통공사,7호선,광명사거리,5,광명서초등학교
서울교통공사,7호선,광명사거리,5,광명파출소
서울교통공사,7호선,광명사거리,5,천주교 광명성당
서울교통공사,7호선,광명사거리,6,개명초등학교
서울교통공사,7호선,광명사거리,7,광명2동 행정복지센터
서울교통공사,7호선,광명사거리,8,광명2동우체국
서울교통공사,7호선,광명사거리,9,광명초등학교
서울교통공사,7호선,광명사거리,9,광명중앙시장
서울교통공사,7호선,광명사거리,9,광명3동 행정복지센터
서울교통공사,7호선,군자(능동),1,장안동 방면
서울교통공사,7호선,군자(능동),1,군자교 방면
서울교통공사,7호선,군자(능동),2,화양동 행정복지센터
서울교통공사,7호선,군자(능동),3,국립서울정신병원방면
서울교통공사,7호선,군자(능동),3,중곡1동 행정복지센터
서울교통공사,7호선,군자(능동),3,중곡동우체국
서울교통공사,7호선,군자(능동),4,용마초등학교
서울교통공사,7호선,군자(능동),4,중곡종합사회복지관
서울교통공사,7호선,군자(능동),5,어린이대공원(후문)
서울교통공사,7호선,군자(능동),6,중곡2동 행정복지센터
서울교통공사,7호선,군자(능동),6,어린이대공원(정문)
서울교통공사,7호선,군자(능동),7,세종초등학교
서울교통공사,7호선,군자(능동),7,세종대학교
서울교통공사,7호선,군자(능동),8,능동 행정복지센터
서울교통공사,7호선,남구로,1,구로종합사회복지관
서울교통공사,7호선,남구로,1,구로3동 행정복지센터
서울교통공사,7호선,남구로,1,구로3파출소
서울교통공사,7호선,남구로,2,가리봉1동 행정복지센터
서울교통공사,7호선,남구로,2,구로남초등학교
서울교통공사,7호선,남구로,3,남부순환로
서울교통공사,7호선,남구로,3,가리봉동
서울교통공사,7호선,남구로,3,성프란치스꼬장애인종합복지관
서울교통공사,7호선,남구로,4,가리봉2동 행정복지센터
서울교통공사,7호선,남구로,4,영일초등학교
서울교통공사,7호선,남구로,5,구로4동 행정복지센터
서울교통공사,7호선,남구로,6,구로남파출소
서울교통공사,7호선,남성,1,사당시장
서울교통공사,7호선,남성,2,신남성초등학교
서울교통공사,7호선,남성,3,총신대학교
서울교통공사,7호선,남성,3,사당중학교
서울교통공사,7호선,남성,4,남성초등학교
서울교통공사,7호선,내방,1,방배1동
서울교통공사,7호선,내방,1,서리풀공원
서울교통공사,7호선,내방,1,방배1차 E-편한세상아파트
서울교통공사,7호선,내방,1,방배자이아파트
서울교통공사,7호선,내방,2,방배1파출소
서울교통공사,7호선,내방,2,방일초등학교
서울교통공사,7호선,내방,3,방배보건분소
서울교통공사,7호선,내방,3,방배1동 행정복지센터
서울교통공사,7호선,내방,4,남서울종합시장
서울교통공사,7호선,내방,5,방배초등학교
서울교통공사,7호선,내방,5,방배4파출소
서울교통공사,7호선,내방,6,㈜나우콤
서울교통공사,7호선,내방,6,반포세무서
서울교통공사,7호선,내방,6,방배4동 행정복지센터
서울교통공사,7호선,내방,7,방배본동 행정복지센터
서울교통공사,7호선,내방,7,방배우체국
서울교통공사,7호선,내방,8,방배중학교
서울교통공사,7호선,내방,8,서울서초청년회의소
서울교통공사,7호선,노원,1,상계7동 사무소
서울교통공사,7호선,노원,1,상계7파출소
서울교통공사,7호선,노원,1,상계중학교
서울교통공사,7호선,노원,1,상계119안전센터
서울교통공사,7호선,노원,1,상계소방파출소
서울교통공사,7호선,노원,1,와우쇼핑몰
서울교통공사,7호선,노원,1,중앙하이트1~2단지
서울교통공사,7호선,노원,10,우성아파트
서울교통공사,7호선,노원,10,온곡중학교
서울교통공사,7호선,노원,10,상계초등학교
서울교통공사,7호선,노원,10,동양메이저아파트
서울교통공사,7호선,노원,10,세류1동 행정복지센터
서울교통공사,7호선,노원,10,상계10동우체국
서울교통공사,7호선,노원,2,노원문화의거리
서울교통공사,7호선,노원,2,노원헌혈의집
서울교통공사,7호선,노원,2,롯데백화점
서울교통공사,7호선,노원,2,노원구청
서울교통공사,7호선,노원,2,신상중학교
서울교통공사,7호선,노원,2,상수초등학교
서울교통공사,7호선,노원,2,한국성서대학교
서울교통공사,7호선,노원,2,상계주공아파트1~6단지
서울교통공사,7호선,노원,3,노원역사거리
서울교통공사,7호선,노원,4,성민복지관
서울교통공사,7호선,노원,4,상계2동
서울교통공사,7호선,노원,5,상계주공4
서울교통공사,7호선,노원,6,상계주공1
서울교통공사,7호선,노원,7,노원구청
서울교통공사,7호선,노원,8,도봉운전면허시험장
서울교통공사,7호선,노원,9,대림
서울교통공사,7호선,노원,9,상월초등학교
서울교통공사,7호선,노원,9,용화여고
서울교통공사,7호선,노원,9,도봉운전면허시험장
서울교통공사,7호선,노원,9,창동지하철차량기지
서울교통공사,7호선,노원,9,상계주공아파트7~15단지
서울교통공사,7호선,노원,9,현대아파트
서울교통공사,7호선,노원,9,노원문고
서울교통공사,7호선,논현,1,한샘인테리어
서울교통공사,7호선,논현,10,논현가구거리
서울교통공사,7호선,논현,10,학동공원
서울교통공사,7호선,논현,2,영동시장
서울교통공사,7호선,논현,2,논현초등학교
서울교통공사,7호선,논현,2,뤼미에르극장
서울교통공사,7호선,논현,3,영통전통시장
서울교통공사,7호선,논현,3,신논현방면(논현역)
서울교통공사,7호선,논현,3,논현까치공원
서울교통공사,7호선,논현,3,논현초등학교
서울교통공사,7호선,논현,4,언구비공원
서울교통공사,7호선,논현,4,신논현방면(반포동)
서울교통공사,7호선,논현,5,한국보훈복지의료공단
서울교통공사,7호선,논현,5,프레이즈음악신학교
서울교통공사,7호선,논현,6,반포파출소
서울교통공사,7호선,논현,7,오렌지신용금고
서울교통공사,7호선,논현,8,푸른신용금고
서울교통공사,7호선,논현,8,논현웨딩홀
서울교통공사,7호선,논현,8,강남웨딩문화원
서울교통공사,7호선,논현,9,전기공사공제조합
서울교통공사,7호선,대림(구로구청),1,영서중학교
서울교통공사,7호선,대림(구로구청),1,구로시장
서울교통공사,7호선,대림(구로구청),1,영서초등학교
서울교통공사,7호선,대림(구로구청),1,두산아파트
서울교통공사,7호선,대림(구로구청),1,LG아파트
서울교통공사,7호선,대림(구로구청),1,미화우성아파트
서울교통공사,7호선,대림(구로구청),1,극동아파트
서울교통공사,7호선,대림(구로구청),1,한신휴플러스아파트
서울교통공사,7호선,대림(구로구청),1,삼성래미안아파트
서울교통공사,7호선,대림(구로구청),10,대림지구대
서울교통공사,7호선,대림(구로구청),10,남부도로교통사업소
서울교통공사,7호선,대림(구로구청),10,도신초등학교
서울교통공사,7호선,대림(구로구청),10,대림3동 행정복지센터
서울교통공사,7호선,대림(구로구청),11,대동초교
서울교통공사,7호선,대림(구로구청),11,대림종합시장
서울교통공사,7호선,대림(구로구청),11,대림2동 행정복지센터
서울교통공사,7호선,대림(구로구청),12,영서중학교
서울교통공사,7호선,대림(구로구청),2,극동아파트
서울교통공사,7호선,대림(구로구청),2,구로4동 행정복지센터
서울교통공사,7호선,대림(구로구청),3,서울메트로대립별관
서울교통공사,7호선,대림(구로구청),3,우성아파트
서울교통공사,7호선,대림(구로구청),4,에너지관리공단 서울지사
서울교통공사,7호선,대림(구로구청),4,구로고교
서울교통공사,7호선,대림(구로구청),4,구로4동 행정복지센터
서울교통공사,7호선,대림(구로구청),4,구로6동우체국
서울교통공사,7호선,대림(구로구청),4,구로구선거관리위원회
서울교통공사,7호선,대림(구로구청),4,구로아트밸리예술극장
서울교통공사,7호선,대림(구로구청),4,국민연금 구로금천지사
서울교통공사,7호선,대림(구로구청),4,한국정보기술연구원
서울교통공사,7호선,대림(구로구청),4,구로구민회관
서울교통공사,7호선,대림(구로구청),4,구로경찰서
서울교통공사,7호선,대림(구로구청),4,구로도서관
서울교통공사,7호선,대림(구로구청),4,구로구청
서울교통공사,7호선,대림(구로구청),4,구로중학교
서울교통공사,7호선,대림(구로구청),4,구로등기소
서울교통공사,7호선,대림(구로구청),4,동구로초등학교
서울교통공사,7호선,대림(구로구청),4,영림중학교
서울교통공사,7호선,대림(구로구청),5,필동 행정복지센터
서울교통공사,7호선,대림(구로구청),5,대림지구대
서울교통공사,7호선,대림(구로구청),5,한국방송통신대 학습관
서울교통공사,7호선,대림(구로구청),5,신동아아파트
서울교통공사,7호선,대림(구로구청),5,영남중학교
서울교통공사,7호선,대림(구로구청),5,방송대서울2지역대학
서울교통공사,7호선,대림(구로구청),6,대림3파출소
서울교통공사,7호선,대림(구로구청),7,대림3동 행정복지센터
서울교통공사,7호선,대림(구로구청),8,대동초등학교
서울교통공사,7호선,대림(구로구청),8,대림2동 행정복지센터
서울교통공사,7호선,대림(구로구청),8,남부도로관리사업소
서울교통공사,7호선,대림(구로구청),8,문영칸타빌레아파트
서울교통공사,7호선,대림(구로구청),8,남부도로교통사업소
서울교통공사,7호선,대림(구로구청),8,대림3동 행정복지센터
서울교통공사,7호선,대림(구로구청),9,영남중학교
서울교통공사,7호선,도봉산,1,도봉1동우체국
서울교통공사,7호선,도봉산,1,도봉고등학교
서울교통공사,7호선,도봉산,1,시네마큐 자동차극장
서울교통공사,7호선,도봉산,1,서울인강학교
서울교통공사,7호선,도봉산,1,도봉산역삼거리
서울교통공사,7호선,도봉산,1,서울가든아파트
서울교통공사,7호선,도봉산,1,도봉산환승주차장
서울교통공사,7호선,도봉산,1,도봉산입구
서울교통공사,7호선,도봉산,2,도봉시민아파트
서울교통공사,7호선,도봉산,2,도봉구청 수방자재창고
서울교통공사,7호선,도봉산,2,한신아파트
서울교통공사,7호선,도봉산,2,서울창포원
서울교통공사,7호선,도봉산,2,누원초등학교
서울교통공사,7호선,도봉산,2,누원고등학교
서울교통공사,7호선,도봉산,2,중랑천방면
서울교통공사,7호선,마들,1,상원초등학교
서울교통공사,7호선,마들,1,주공14단지
서울교통공사,7호선,마들,1,주공13단지
서울교통공사,7호선,마들,2,주공12단지
서울교통공사,7호선,마들,3,청원여자고등학교
서울교통공사,7호선,마들,3,청원초/중/고등학교
서울교통공사,7호선,마들,3,보람아파트2단지
