경로_승객수,국가유공자_승객수,기준일자,대학생_승객수,승차_역,승차_호선,어린이_승객수,외국인경로_승객수,일반_승객수,장애인_승객수,직원_승객수,청소년_승객수,총_승객수,하차_역,하차_호선
97,1,2023-12-31,0,남성,7호선,4,0,76,7,0,3,188,이수,7호선
97,0,2023-12-31,0,봉천,2호선,3,0,258,8,0,9,375,구로디지털단지,2호선
97,2,2023-12-31,0,불광,3호선,1,0,165,9,0,7,281,삼송,3호선
97,3,2023-12-31,0,삼성(무역센터),2호선,191,0,3273,27,0,150,3741,잠실(송파구청),2호선
97,2,2023-12-31,0,홍제,3호선,33,0,356,8,0,23,519,경복궁(정부서울청사),3호선
96,1,2023-12-31,0,강동,5호선,2,0,85,10,0,3,197,천호(풍납토성),5호선
96,0,2023-12-31,0,구의(광진구청),2호선,37,0,802,21,0,84,1040,건대입구,2호선
96,0,2023-12-31,0,아현,2호선,21,0,214,7,0,13,351,신촌,2호선
96,0,2023-12-31,0,연신내,3호선,21,0,209,30,0,20,376,녹번,3호선
96,0,2023-12-31,0,장지,8호선,15,2,136,6,0,12,267,가락시장,8호선
96,2,2023-12-31,0,제기동,1호선,6,0,108,14,0,2,228,종로5가,1호선
96,4,2023-12-31,0,하계,7호선,18,0,198,15,0,12,343,마들,7호선
95,0,2023-12-31,0,까치산,5호선,3,0,51,19,0,9,177,신정네거리,2호선
95,0,2023-12-31,0,신대방,2호선,9,26,515,19,0,7,671,대림(구로구청),2호선
95,3,2023-12-31,0,신대방,2호선,3,0,107,12,0,2,222,봉천,2호선
95,1,2023-12-31,0,신림,2호선,26,1,480,23,0,33,659,신대방,2호선
95,1,2023-12-31,0,연신내,3호선,1,0,44,14,0,2,157,구산,6호선
94,1,2023-12-31,0,길동,5호선,12,0,117,12,0,3,239,천호(풍납토성),5호선
94,0,2023-12-31,0,노원,4호선,15,0,353,12,0,17,491,길음,4호선
94,0,2023-12-31,0,단대오거리,8호선,17,0,71,17,0,6,205,신흥,8호선
94,1,2023-12-31,0,삼송,3호선,5,0,219,11,0,4,334,불광,3호선
94,0,2023-12-31,0,신정(은행정),5호선,18,0,313,16,0,25,466,오목교(목동운동장앞),5호선
94,1,2023-12-31,0,종각,1호선,105,0,1440,21,0,77,1738,서울역,1호선
94,0,2023-12-31,0,종각,1호선,20,0,551,18,0,12,695,종로5가,1호선
94,1,2023-12-31,0,천호(풍납토성),5호선,18,0,173,14,0,14,314,명일,5호선
93,1,2023-12-31,0,가양,9호선,1,0,45,14,0,1,155,증미,9호선
93,1,2023-12-31,0,까치산,5호선,4,0,363,19,0,11,491,신도림,2호선
93,1,2023-12-31,0,서초,2호선,8,0,163,12,0,8,285,교대(법원.검찰청),2호선
93,0,2023-12-31,0,창동,4호선,6,0,137,14,0,5,255,길음,4호선
93,1,2023-12-31,0,청량리(서울시립대입구),1호선,1,0,80,11,0,4,190,광운대,1호선
93,0,2023-12-31,0,총신대입구(이수),4호선,7,0,111,5,0,7,223,이촌(국립중앙박물관),4호선
92,0,2023-12-31,0,서울대입구(관악구청),2호선,9,0,609,11,0,18,739,사당,2호선
92,0,2023-12-31,0,서초,2호선,34,0,717,13,0,48,904,잠실(송파구청),2호선
92,1,2023-12-31,0,송파,8호선,79,0,712,8,0,42,934,잠실(송파구청),8호선
92,2,2023-12-31,0,외대앞,1호선,10,0,139,11,0,2,256,청량리(서울시립대입구),1호선
92,2,2023-12-31,0,잠실(송파구청),8호선,43,0,480,14,0,18,649,강동구청,8호선
92,2,2023-12-31,0,잠실(송파구청),8호선,44,0,1094,13,0,51,1296,천호(풍납토성),8호선
92,2,2023-12-31,0,종로5가,1호선,45,0,885,19,0,38,1081,종각,1호선
91,1,2023-12-31,0,길음,4호선,18,0,381,12,0,24,527,노원,4호선
91,1,2023-12-31,0,양재(서초구청),3호선,17,0,717,12,0,26,864,고속터미널,3호선
91,1,2023-12-31,0,영등포,1호선,7,0,453,20,0,5,577,구로디지털단지,2호선
91,0,2023-12-31,0,오목교(목동운동장앞),5호선,20,0,221,20,0,15,367,신정(은행정),5호선
91,1,2023-12-31,0,창동,4호선,4,0,86,28,0,10,220,창동,4호선
91,0,2023-12-31,0,하남검단산,5호선,15,0,167,8,0,16,297,명일,5호선
90,0,2023-12-31,0,강동구청,8호선,27,0,139,9,0,18,283,천호(풍납토성),8호선
90,1,2023-12-31,0,개봉,1호선,12,0,194,15,0,11,323,신도림,2호선
90,5,2023-12-31,0,마들,7호선,15,0,196,13,0,4,323,하계,7호선
90,3,2023-12-31,0,미사,5호선,11,0,287,11,0,10,412,천호(풍납토성),5호선
90,0,2023-12-31,0,서초,2호선,11,0,391,16,0,11,519,사당,2호선
90,0,2023-12-31,0,영등포,1호선,3,0,387,17,0,7,504,대림(구로구청),2호선
90,1,2023-12-31,0,잠실(송파구청),2호선,37,0,803,17,0,21,969,구의(광진구청),2호선
90,0,2023-12-31,0,하계,7호선,13,0,184,18,0,4,309,도봉산,7호선
89,0,2023-12-31,0,대림(구로구청),2호선,4,0,323,16,0,8,440,영등포,1호선
89,1,2023-12-31,0,신림,2호선,19,0,620,33,0,18,780,신도림,2호선
89,2,2023-12-31,0,쌍문,4호선,9,0,170,14,0,3,287,길음,4호선
89,2,2023-12-31,0,암사,8호선,80,1,973,17,0,41,1203,잠실(송파구청),8호선
89,0,2023-12-31,0,창동,4호선,1,0,77,12,0,0,179,도봉산,1호선
89,1,2023-12-31,0,청량리(서울시립대입구),1호선,10,0,436,15,0,11,562,서울역,1호선
88,1,2023-12-31,0,구로디지털단지,2호선,6,2,283,33,0,19,432,구로디지털단지,2호선
88,1,2023-12-31,0,김포공항,5호선,20,0,388,12,0,12,521,까치산,5호선
88,3,2023-12-31,0,노원,7호선,6,0,273,22,0,12,404,중화,7호선
88,0,2023-12-31,0,녹번,3호선,5,1,63,7,0,3,167,홍제,3호선
88,0,2023-12-31,0,서울역,1호선,5,0,185,20,0,7,305,동묘앞,1호선
88,2,2023-12-31,0,신설동,1호선,0,0,146,13,0,4,253,종로3가,1호선
88,0,2023-12-31,0,아차산(어린이대공원후문),5호선,0,0,63,6,0,2,159,답십리,5호선
88,0,2023-12-31,0,증미,9호선,1,0,38,15,0,0,142,가양,9호선
88,0,2023-12-31,0,천호(풍납토성),5호선,8,0,166,9,0,14,285,거여,5호선
88,0,2023-12-31,0,천호(풍납토성),5호선,2,0,32,12,0,0,134,암사,8호선
87,0,2023-12-31,0,건대입구,7호선,9,1,256,10,0,5,368,군자(능동),7호선
87,2,2023-12-31,0,미사,5호선,17,0,280,5,0,25,416,명일,5호선
87,1,2023-12-31,0,신도림,2호선,18,0,646,31,0,27,810,신림,2호선
87,1,2023-12-31,0,응암,6호선,14,0,142,17,0,15,276,월드컵경기장(성산),6호선
87,1,2023-12-31,0,창동,4호선,4,0,248,15,0,8,363,의정부,1호선
87,1,2023-12-31,0,총신대입구(이수),4호선,5,0,95,10,0,2,200,사당,2호선
87,0,2023-12-31,0,홍제,3호선,23,0,304,14,0,13,441,구파발,3호선
86,0,2023-12-31,0,망원,6호선,5,1,149,5,0,6,252,광흥창(서강),6호선
86,0,2023-12-31,0,사당,2호선,2,0,76,13,0,14,191,총신대입구(이수),4호선
86,1,2023-12-31,0,상도,7호선,5,0,30,12,0,3,137,숭실대입구(살피재),7호선
86,2,2023-12-31,0,시청,1호선,151,0,2069,27,0,85,2420,서울역,1호선
86,2,2023-12-31,0,월곡(동덕여대),6호선,3,0,76,11,0,3,181,돌곶이,6호선
86,2,2023-12-31,0,종로3가,1호선,5,0,213,16,0,5,327,연신내,3호선
86,2,2023-12-31,0,청량리(서울시립대입구),1호선,5,0,106,10,0,2,211,종로5가,1호선
86,1,2023-12-31,0,하남검단산,5호선,12,0,120,8,0,11,238,하남풍산,5호선
86,2,2023-12-31,0,홍제,3호선,2,1,65,12,0,5,173,홍제,3호선
86,1,2023-12-31,0,화정,3호선,18,0,276,20,0,15,416,연신내,3호선
85,0,2023-12-31,0,구로디지털단지,2호선,8,9,614,29,0,8,753,대림(구로구청),2호선
85,0,2023-12-31,0,구의(광진구청),2호선,24,0,758,12,0,22,901,잠실(송파구청),2호선
85,2,2023-12-31,0,동묘앞,1호선,8,0,199,14,0,3,311,서울역,1호선
85,1,2023-12-31,0,신대방삼거리,7호선,8,0,125,13,0,15,247,상도,7호선
85,0,2023-12-31,0,신정(은행정),5호선,5,0,135,8,0,0,233,영등포시장,5호선
85,0,2023-12-31,0,종로3가,1호선,3,0,191,12,0,4,295,영등포,1호선
85,1,2023-12-31,0,청량리(서울시립대입구),1호선,1,0,68,10,0,1,166,방학,1호선
85,1,2023-12-31,0,하남풍산,5호선,21,0,131,11,0,10,259,하남검단산,5호선
84,1,2023-12-31,0,가산디지털단지,7호선,12,3,366,16,0,11,493,광명사거리,7호선
84,2,2023-12-31,0,가양,9호선,1,0,121,68,0,6,282,국회의사당,9호선
84,2,2023-12-31,0,광나루(장신대),5호선,10,0,197,12,0,18,323,아차산(어린이대공원후문),5호선
84,0,2023-12-31,0,광흥창(서강),6호선,11,1,187,6,0,15,304,망원,6호선
84,1,2023-12-31,0,봉천,2호선,0,0,150,14,0,1,250,경마공원,4호선
84,0,2023-12-31,0,새절(신사),6호선,2,0,59,14,0,5,164,응암,6호선
84,1,2023-12-31,0,송파,8호선,20,0,177,10,0,9,301,장지,8호선
84,0,2023-12-31,0,숭실대입구(살피재),7호선,5,0,28,10,0,1,128,상도,7호선
84,1,2023-12-31,0,연신내,3호선,13,0,204,14,0,12,328,원흥,3호선
84,0,2023-12-31,0,월드컵경기장(성산),6호선,9,0,108,6,0,5,212,망원,6호선
84,0,2023-12-31,0,하남검단산,5호선,85,0,670,12,0,112,963,미사,5호선
83,0,2023-12-31,0,교대(법원.검찰청),2호선,4,0,194,16,0,7,304,서초,2호선
83,0,2023-12-31,0,남부터미널(예술의전당),3호선,34,0,704,8,0,41,870,고속터미널,3호선
83,1,2023-12-31,0,연신내,3호선,13,0,164,15,0,8,284,종로3가,1호선
83,2,2023-12-31,0,원흥,3호선,9,0,236,13,0,17,360,연신내,3호선
83,1,2023-12-31,0,창동,4호선,3,0,104,25,0,4,220,월계,1호선
82,0,2023-12-31,0,건대입구,2호선,30,1,647,21,0,58,839,구의(광진구청),2호선
82,0,2023-12-31,0,금호,3호선,16,0,233,11,0,15,357,압구정,3호선
82,1,2023-12-31,0,서울역,1호선,73,0,1213,17,0,52,1438,종각,1호선
82,0,2023-12-31,0,신촌,2호선,7,0,300,13,0,14,416,이대,2호선
82,0,2023-12-31,0,잠실(송파구청),8호선,15,1,373,8,0,16,495,가락시장,8호선
82,0,2023-12-31,0,종각,1호선,24,0,461,11,0,15,593,청량리(서울시립대입구),1호선
82,1,2023-12-31,0,하남풍산,5호선,53,0,337,11,0,70,554,미사,5호선
82,1,2023-12-31,0,홍대입구,2호선,70,1,1649,16,0,145,1964,신촌,2호선
81,0,2023-12-31,0,가락시장,8호선,1,1,38,9,0,2,132,송파,8호선
81,0,2023-12-31,0,굽은다리(강동구민회관앞),5호선,14,0,113,9,0,15,232,상일동,5호선
81,0,2023-12-31,0,내방,7호선,24,0,296,3,0,20,424,고속터미널,3호선
81,2,2023-12-31,0,노원,7호선,14,0,362,14,0,23,496,도봉산,7호선
81,0,2023-12-31,0,상계,4호선,3,0,85,14,0,10,193,상계,4호선
81,1,2023-12-31,0,신대방,2호선,0,0,97,9,0,0,188,경마공원,4호선
81,0,2023-12-31,0,신정네거리,2호선,2,0,73,19,0,12,187,까치산,5호선
81,0,2023-12-31,0,창동,4호선,9,0,111,19,0,2,222,청량리(서울시립대입구),1호선
80,1,2023-12-31,0,경마공원,4호선,0,0,139,21,0,1,242,봉천,2호선
80,0,2023-12-31,0,광명사거리,7호선,8,0,88,12,0,5,193,영등포,1호선
80,0,2023-12-31,0,구파발,3호선,32,0,289,16,0,13,430,홍제,3호선
80,0,2023-12-31,0,군자(능동),7호선,12,3,270,12,0,18,395,건대입구,7호선
80,1,2023-12-31,0,명일,5호선,23,0,321,5,0,33,463,미사,5호선
80,1,2023-12-31,0,미사,5호선,84,0,498,11,0,74,748,하남검단산,5호선
80,2,2023-12-31,0,불광,6호선,6,0,100,5,0,7,200,새절(신사),6호선
80,0,2023-12-31,0,상봉(시외버스터미널),7호선,3,0,83,15,0,5,186,사가정,7호선
80,1,2023-12-31,0,서울역,1호선,20,1,701,35,0,44,882,서울역,1호선
80,2,2023-12-31,0,서울역,1호선,13,0,521,24,0,11,651,영등포,1호선
80,3,2023-12-31,0,수락산,7호선,7,0,106,8,0,5,209,도봉산,7호선
79,0,2023-12-31,0,고속터미널,3호선,13,0,340,8,0,18,458,남성,7호선
79,2,2023-12-31,0,내방,7호선,19,0,160,6,0,17,283,이수,7호선
79,0,2023-12-31,0,대림(구로구청),7호선,4,1,354,15,0,5,458,광명사거리,7호선
79,1,2023-12-31,0,동대문,1호선,7,1,147,17,0,5,257,종로5가,1호선
79,0,2023-12-31,0,둔촌동,5호선,18,0,59,6,0,12,174,방이,5호선
79,1,2023-12-31,0,먹골,7호선,31,0,374,9,0,22,516,노원,7호선
79,0,2023-12-31,0,성수,2호선,55,1,975,13,0,116,1239,건대입구,2호선
79,0,2023-12-31,0,송정,5호선,15,1,106,7,0,9,217,우장산,5호선
79,0,2023-12-31,0,신대방,2호선,3,4,219,11,0,8,324,구로디지털단지,2호선
79,2,2023-12-31,0,신림,2호선,11,1,299,18,0,18,428,신림,2호선
79,0,2023-12-31,0,영등포시장,5호선,3,1,89,9,0,2,183,신정(은행정),5호선
79,0,2023-12-31,0,우장산,5호선,16,1,95,10,0,10,211,송정,5호선
79,0,2023-12-31,0,제기동,1호선,3,0,79,10,0,1,172,청량리(서울시립대입구),1호선
79,0,2023-12-31,0,청량리(서울시립대입구),1호선,4,0,113,9,0,1,206,동대문,1호선
78,2,2023-12-31,0,건대입구,2호선,52,1,1085,9,0,85,1312,강변(동서울터미널),2호선
78,0,2023-12-31,0,고속터미널,3호선,37,0,676,6,0,47,844,남부터미널(예술의전당),3호선
78,0,2023-12-31,0,공릉(서울과학기술대),7호선,8,0,96,4,0,9,195,하계,7호선
78,0,2023-12-31,0,광명사거리,7호선,3,2,334,15,0,5,437,대림(구로구청),7호선
78,1,2023-12-31,0,도봉산,1호선,1,0,41,15,0,0,136,청량리(서울시립대입구),1호선
78,1,2023-12-31,0,돌곶이,6호선,4,1,71,10,0,8,173,월곡(동덕여대),6호선
78,0,2023-12-31,0,새절(신사),6호선,11,0,131,16,0,14,250,연신내,3호선
78,0,2023-12-31,0,성신여대입구(돈암),4호선,12,0,164,6,0,16,276,한성대입구(삼선교),4호선
78,0,2023-12-31,0,수유(강북구청),4호선,9,1,188,12,0,15,303,수유(강북구청),4호선
78,0,2023-12-31,0,신대방,2호선,4,0,400,21,0,6,509,영등포,1호선
78,0,2023-12-31,0,연신내,3호선,4,0,159,13,0,4,258,원당,3호선
78,1,2023-12-31,0,잠실(송파구청),2호선,23,0,518,9,0,24,653,서초,2호선
78,0,2023-12-31,0,하남시청(덕풍·신장),5호선,6,0,111,12,0,5,212,천호(풍납토성),5호선
77,0,2023-12-31,0,거여,5호선,5,0,162,12,0,15,271,천호(풍납토성),5호선
77,2,2023-12-31,0,미사,5호선,61,0,291,9,0,47,487,하남풍산,5호선
77,0,2023-12-31,0,상봉(시외버스터미널),7호선,15,0,577,14,0,46,729,노원,7호선
77,3,2023-12-31,0,상봉(시외버스터미널),7호선,8,0,227,10,0,12,337,먹골,7호선
77,1,2023-12-31,0,서울역,1호선,1,1,160,7,0,3,250,제기동,1호선
77,0,2023-12-31,0,석계,6호선,2,0,53,9,0,8,149,돌곶이,6호선
77,1,2023-12-31,0,아차산(어린이대공원후문),5호선,23,0,157,12,0,17,287,광나루(장신대),5호선
77,0,2023-12-31,0,영등포,1호선,6,0,153,18,0,6,260,신정네거리,2호선
77,1,2023-12-31,0,종로3가,1호선,7,0,178,8,0,8,279,홍제,3호선
76,0,2023-12-31,0,광운대,1호선,3,0,80,12,0,1,172,청량리(서울시립대입구),1호선
76,0,2023-12-31,0,단대오거리,8호선,4,0,78,9,0,6,173,수진,8호선
76,0,2023-12-31,0,답십리,5호선,4,0,63,6,0,2,151,아차산(어린이대공원후문),5호선
76,0,2023-12-31,0,사가정,7호선,1,0,32,12,0,7,128,면목,7호선
76,0,2023-12-31,0,상일동,5호선,21,0,136,10,0,20,263,굽은다리(강동구민회관앞),5호선
76,0,2023-12-31,0,신림,2호선,6,0,701,20,0,21,824,사당,2호선
76,0,2023-12-31,0,양천향교,9호선,1,0,123,25,0,5,230,가양,9호선
76,1,2023-12-31,0,월드컵경기장(성산),6호선,11,2,126,15,0,8,239,새절(신사),6호선
76,1,2023-12-31,0,이수,7호선,10,0,152,11,0,6,256,내방,7호선
76,2,2023-12-31,0,증산(명지대앞),6호선,11,0,94,13,0,6,202,월드컵경기장(성산),6호선
76,1,2023-12-31,0,천호(풍납토성),5호선,5,0,108,15,0,5,210,마천,5호선
76,0,2023-12-31,0,흑석(중앙대입구),9호선,0,0,40,12,0,7,135,노들,9호선
75,2,2023-12-31,0,구로디지털단지,2호선,4,2,209,15,0,6,313,신대방,2호선
75,2,2023-12-31,0,길음,4호선,11,0,164,15,0,4,271,쌍문,4호선
75,0,2023-12-31,0,남한산성입구(성남법원.검찰청),8호선,17,0,223,17,0,53,385,모란,8호선
75,0,2023-12-31,0,노들,9호선,3,0,68,16,0,6,168,흑석(중앙대입구),9호선
75,0,2023-12-31,0,노원,7호선,24,0,314,13,0,16,442,먹골,7호선
75,2,2023-12-31,0,노원,7호선,26,1,423,16,0,33,576,태릉입구,7호선
75,0,2023-12-31,0,면목,7호선,11,0,269,9,0,15,379,노원,7호선
75,2,2023-12-31,0,석계,6호선,3,1,49,15,0,0,145,청량리(서울시립대입구),1호선
75,2,2023-12-31,0,안국,3호선,16,0,264,11,0,22,390,홍제,3호선
75,0,2023-12-31,0,이촌(국립중앙박물관),4호선,5,0,120,5,0,4,209,총신대입구(이수),4호선
75,2,2023-12-31,0,잠실(송파구청),2호선,237,0,2490,27,0,280,3111,잠실(송파구청),2호선
75,1,2023-12-31,0,종로3가,1호선,1,0,138,11,0,5,231,불광,3호선
75,0,2023-12-31,0,종로5가,1호선,8,0,189,13,0,4,289,종로5가,1호선
75,0,2023-12-31,0,종합운동장,2호선,12,1,191,4,0,12,295,잠실새내,2호선
75,2,2023-12-31,0,중계,7호선,3,0,115,13,0,6,214,수락산,7호선
75,2,2023-12-31,0,천호(풍납토성),5호선,13,0,118,5,0,18,231,방이,5호선
75,2,2023-12-31,0,청량리(서울시립대입구),1호선,0,0,44,16,0,2,139,월계,1호선
74,1,2023-12-31,0,강동구청,8호선,42,0,483,12,0,37,649,잠실(송파구청),8호선
74,0,2023-12-31,0,까치산,5호선,14,0,368,12,0,11,479,김포공항,5호선
74,0,2023-12-31,0,노원,7호선,19,0,582,21,0,33,729,상봉(시외버스터미널),7호선
74,1,2023-12-31,0,대공원,4호선,11,0,43,0,0,6,135,총신대입구(이수),4호선
74,0,2023-12-31,0,마포구청,6호선,2,0,156,27,0,10,269,망원,6호선
74,1,2023-12-31,0,망월사,1호선,0,0,101,3,0,3,182,창동,4호선
74,0,2023-12-31,0,명일,5호선,18,0,170,7,0,7,276,하남검단산,5호선
74,0,2023-12-31,0,봉천,2호선,3,1,132,15,0,3,228,신대방,2호선
74,0,2023-12-31,0,선바위,4호선,2,0,100,2,0,2,180,총신대입구(이수),4호선
74,1,2023-12-31,0,숙대입구(갈월),4호선,0,0,108,19,0,0,202,경마공원,4호선
74,0,2023-12-31,0,쌍문,4호선,22,0,306,17,0,29,448,상계,4호선
74,0,2023-12-31,0,염창,9호선,1,1,157,11,0,3,247,가양,9호선
74,0,2023-12-31,0,청량리(서울시립대입구),1호선,2,0,54,15,0,0,145,석계,6호선
73,4,2023-12-31,0,경복궁(정부서울청사),3호선,16,1,541,15,0,34,684,경복궁(정부서울청사),3호선
73,0,2023-12-31,0,경복궁(정부서울청사),3호선,24,0,387,9,0,18,511,불광,3호선
73,1,2023-12-31,0,길동,5호선,11,0,80,11,0,9,185,상일동,5호선
73,1,2023-12-31,0,먹골,7호선,7,0,219,8,0,20,328,상봉(시외버스터미널),7호선
73,0,2023-12-31,0,불광,3호선,1,0,107,10,0,3,194,원당,3호선
73,0,2023-12-31,0,사가정,7호선,10,0,323,21,0,20,447,노원,7호선
73,0,2023-12-31,0,사당,2호선,12,1,423,8,0,14,531,구로디지털단지,2호선
73,1,2023-12-31,0,사당,2호선,7,0,272,12,0,4,369,봉천,2호선
73,1,2023-12-31,0,서초,2호선,26,0,629,14,0,62,805,강남,2호선
73,0,2023-12-31,0,신당,2호선,4,0,50,9,0,2,138,상왕십리,2호선
73,0,2023-12-31,0,신대방,2호선,16,0,261,22,0,19,391,서울대입구(관악구청),2호선
73,1,2023-12-31,0,신대방삼거리,7호선,5,0,57,16,0,16,168,장승배기,7호선
73,1,2023-12-31,0,연신내,3호선,19,0,190,14,0,17,314,지축,3호선
73,1,2023-12-31,0,청량리(서울시립대입구),1호선,5,0,100,20,0,2,201,창동,4호선
73,0,2023-12-31,0,하계,7호선,12,0,127,8,0,16,236,공릉(서울과학기술대),7호선
73,0,2023-12-31,0,합정,2호선,9,0,564,10,0,21,677,신촌,2호선
73,0,2023-12-31,0,화곡,5호선,26,0,389,21,0,24,533,김포공항,5호선
72,0,2023-12-31,0,경마공원,4호선,0,0,104,17,0,0,193,숙대입구(갈월),4호선
72,1,2023-12-31,0,독립문,3호선,8,0,77,11,0,2,171,불광,3호선
72,0,2023-12-31,0,등촌,9호선,0,0,39,16,0,2,129,증미,9호선
72,0,2023-12-31,0,새절(신사),6호선,4,0,104,7,0,7,194,불광,6호선
72,0,2023-12-31,0,압구정,3호선,10,0,207,8,0,12,309,금호,3호선
72,0,2023-12-31,0,연신내,3호선,3,0,195,8,0,5,283,정발산,3호선
72,0,2023-12-31,0,영등포,1호선,7,0,90,12,0,1,182,광명사거리,7호선
72,0,2023-12-31,0,우장산,5호선,50,0,316,7,0,25,470,김포공항,5호선
72,0,2023-12-31,0,잠실새내,2호선,23,1,178,2,0,10,286,종합운동장,2호선
72,1,2023-12-31,0,장지,8호선,19,0,124,10,0,9,235,송파,8호선
72,1,2023-12-31,0,종로3가,5호선,5,0,219,27,0,13,337,종로3가,5호선
72,1,2023-12-31,0,지축,3호선,19,0,212,10,0,20,334,연신내,3호선
72,3,2023-12-31,0,하남시청(덕풍·신장),5호선,4,0,74,8,0,5,166,명일,5호선
71,0,2023-12-31,0,가양,9호선,1,0,105,31,0,7,215,양천향교,9호선
71,2,2023-12-31,0,경복궁(정부서울청사),3호선,38,0,543,9,0,29,692,연신내,3호선
