ID,MLSFC_NM,POI_ID,POI_NM,CL_CD,CL_NM,CTPRVN_NM,SIGNGU_NM,위도,경도
2336,문화시설,4102698,용산도시기억전시관,100103,기타전시/박물관,서울특별시,용산구,37.52641344,126.9665008
2337,문화시설,4102757,금천형과학관,100103,기타전시/박물관,서울특별시,금천구,37.45011201,126.9165063
2338,문화시설,4103170,로운아트홀,100203,공연/연극/문화센터,서울특별시,양천구,37.52705851,126.8707691
2339,문화시설,4109863,에이치씨어터,100200,N,서울특별시,종로구,37.57759278,127.0047159
2340,문화시설,4112815,레드박스,100200,N,서울특별시,도봉구,37.65407683,127.0487276
2341,문화시설,4113256,정동마루,100200,N,서울특별시,중구,37.56592651,126.9728387
2342,문화시설,411742,일신화방,100106,소형갤러리,서울특별시,종로구,37.57436306,126.9897493
2343,문화시설,4118350,독도체험관,100103,기타전시/박물관,서울특별시,영등포구,37.51731143,126.9038556
2344,문화시설,4119115,GALLERYUHM,100106,소형갤러리,서울특별시,용산구,37.54890214,126.9835096
2345,문화시설,4119116,스펙트럼갤러리,100106,소형갤러리,서울특별시,용산구,37.5397195,126.9923115
2346,문화시설,4119120,휴크래프트,100106,소형갤러리,서울특별시,중구,37.5578217,127.0057865
2347,문화시설,4119122,프로젝트스페이스미음,100105,미술관,서울특별시,종로구,37.60858439,126.9722319
2348,문화시설,4119123,무우수갤러리,100106,소형갤러리,서울특별시,종로구,37.57265592,126.9863239
2349,문화시설,4119124,아톰갤러리,100106,소형갤러리,서울특별시,종로구,37.57354523,126.9848439
2350,문화시설,4119125,갤러리너트,100106,소형갤러리,서울특별시,종로구,37.5772866,126.9837439
2351,문화시설,4119126,호리아트스페이스,100106,소형갤러리,서울특별시,강남구,37.52479901,127.0446072
2352,문화시설,4119130,갤러리헬렌에이,100106,소형갤러리,서울특별시,종로구,37.5691659,126.9671058
2353,문화시설,4120705,스튜디오아미띠에,100203,공연/연극/문화센터,서울특별시,강서구,37.5597452,126.8308886
2354,문화시설,4120776,터,100203,공연/연극/문화센터,서울특별시,강서구,37.5692986,126.8228425
2355,문화시설,4120796,박혜련갤러리,100106,소형갤러리,서울특별시,강서구,37.55869564,126.8317585
2356,문화시설,4121793,스페이스K서울미술관,100105,미술관,서울특별시,강서구,37.56108864,126.8309672
2357,문화시설,4128675,일상비일상의틈,100203,공연/연극/문화센터,서울특별시,강남구,37.50059177,127.0267816
2358,문화시설,4129819,하이브인사이트,100103,기타전시/박물관,서울특별시,용산구,37.5244627,126.9640836
2359,문화시설,4129850,드림하우스갤러리,100100,N,서울특별시,용산구,37.5373353,127.0115587
2360,문화시설,4129876,뜻밖의극장,100203,공연/연극/문화센터,서울특별시,성북구,37.59248458,127.0181417
2361,문화시설,413242,거목화랑,100106,소형갤러리,서울특별시,종로구,37.57433454,126.9861673
2362,문화시설,413370,스타시티,100204,대형예술센터,서울특별시,종로구,37.58206676,127.0004097
2363,문화시설,4134293,베리컴퍼니2관,100200,N,서울특별시,종로구,37.58231608,127.0047752
2364,문화시설,4134294,베리컴퍼니1관,100200,N,서울특별시,종로구,37.58231608,127.0047752
2365,문화시설,4137786,향기로이,100106,소형갤러리,서울특별시,관악구,37.47856994,126.9314112
2366,문화시설,4139216,경춘선숲길갤러리,100103,기타전시/박물관,서울특별시,노원구,37.62524926,127.0941204
2367,문화시설,4150903,씨알방학간,100100,N,서울특별시,도봉구,37.66426559,127.043687
2368,문화시설,4153061,SCC선아트홀,100200,N,서울특별시,서초구,37.47109304,127.0438362
2369,문화시설,4157456,뭐든지소극장,100200,N,서울특별시,종로구,37.57668644,127.0099993
2370,문화시설,4160846,대한민국맥주산업박람회,100103,기타전시/박물관,서울특별시,강남구,37.5118206,127.0591582
2371,문화시설,4161495,LG이노텍이노테크홀,100103,기타전시/박물관,서울특별시,강서구,37.56206687,126.8319065
2372,문화시설,4162169,갤러리마리,100106,소형갤러리,서울특별시,종로구,37.57275247,126.9690108
2373,문화시설,4166526,룸어씨어터,100200,N,서울특별시,종로구,37.58228872,127.0025555
2374,문화시설,4168245,화인페이퍼갤러리,100106,소형갤러리,서울특별시,마포구,37.56044498,126.9213544
2375,문화시설,4170324,썬앤문전용관,100200,N,서울특별시,중구,37.56816703,126.9699693
2376,문화시설,4171103,강동기리울공연장,100200,N,서울특별시,강동구,37.53611561,127.142888
2377,문화시설,4175455,그라운드시소,100103,기타전시/박물관,서울특별시,중구,37.56476527,126.9816843
2378,문화시설,4181917,석촌호수아뜰리에,100203,공연/연극/문화센터,서울특별시,송파구,37.50679348,127.0982625
2379,문화시설,4181954,아트뮤제,100106,소형갤러리,서울특별시,강남구,37.49687451,127.0417658
2380,문화시설,4182062,아트로,100103,기타전시/박물관,서울특별시,영등포구,37.53024227,126.9219278
2381,문화시설,4182140,이회영기념관,100102,대형기념관/묘역,서울특별시,중구,37.55989359,126.9889465
2382,문화시설,4182611,크리에이터스뮤지엄,100106,소형갤러리,서울특별시,강남구,37.51261043,127.0277839
2383,문화시설,4188933,효명아트홀,100203,공연/연극/문화센터,서울특별시,금천구,37.46844642,126.8877208
2384,문화시설,4189474,CGV,100208,CGV,서울특별시,마포구,37.55769972,126.9259084
2385,문화시설,4192936,드림시어터,100200,N,서울특별시,종로구,37.58225357,127.0027709
2386,문화시설,4196830,SOUND360,100200,N,서울특별시,서초구,37.48180511,127.0131871
2387,문화시설,4197150,썸데이즈홀,100200,N,서울특별시,종로구,37.58252349,127.0026559
2388,문화시설,4199989,담소,100200,N,서울특별시,종로구,37.58081707,127.0039639
2389,문화시설,4200311,국립국악원우면당,100200,N,서울특별시,서초구,37.47927552,127.0139726
2390,문화시설,4200312,국립국악원예악당,100200,N,서울특별시,서초구,37.47927552,127.0139726
2391,문화시설,4203457,국립국악원연희마당,100200,N,서울특별시,서초구,37.47766699,127.0086221
2392,문화시설,4203458,국립국악원풍류사랑방,100200,N,서울특별시,서초구,37.47766699,127.0086221
2393,문화시설,4205897,문래예술종합지원센터,100203,공연/연극/문화센터,서울특별시,영등포구,37.51301243,126.8941486
2394,문화시설,4207697,명아락아트홀,100200,N,서울특별시,강북구,37.64004731,127.0223462
2395,문화시설,4208246,북아현아트홀,100200,N,서울특별시,서대문구,37.56183651,126.9554306
2396,문화시설,4209303,큐씨어터,100200,N,서울특별시,종로구,37.58248219,127.0035509
2397,문화시설,4213233,한국의집민속극장,100200,N,서울특별시,중구,37.56021654,126.9944935
2398,문화시설,4214004,라온아트홀,100200,N,서울특별시,종로구,37.58184807,127.0027963
2399,문화시설,4223064,세실아트홀,100200,N,서울특별시,강남구,37.52812914,127.031832
2400,문화시설,4223465,청년극장,100200,N,서울특별시,종로구,37.58034004,127.004256
2401,문화시설,4224585,시립목동청소년센터,100200,N,서울특별시,양천구,37.53071384,126.8754917
2402,문화시설,4228807,디지티컨텐츠공방,100200,N,서울특별시,마포구,37.54364367,126.9468918
2403,문화시설,4232325,기아360,100103,기타전시/박물관,서울특별시,강남구,37.52758579,127.0428012
2404,문화시설,4236161,스페이스브릭,100200,N,서울특별시,마포구,37.5512016,126.919688
2405,문화시설,4238408,디에스엠아트홀,100200,N,서울특별시,마포구,37.55029888,126.917578
2406,문화시설,4240714,용두동집동네극장,100200,N,서울특별시,동대문구,37.57913997,127.0259067
2407,문화시설,4241933,아트스페이스,100103,기타전시/박물관,서울특별시,중구,37.56052768,126.9807222
2408,문화시설,4241946,프린트베이커리,100103,기타전시/박물관,서울특별시,광진구,37.5553267,127.1107381
2409,문화시설,4254942,EV6언플러그드그라운드,100103,기타전시/박물관,서울특별시,성동구,37.54698473,127.0495593
2410,문화시설,4254947,오아시스아트홀,100203,공연/연극/문화센터,서울특별시,강서구,37.55370234,126.873963
2411,문화시설,4257965,001스테이지,100200,N,서울특별시,종로구,37.58153066,127.0023341
2412,문화시설,4257966,파랑새극장,100200,N,서울특별시,종로구,37.58153066,127.0023341
2413,문화시설,4258921,서초아트센터,100200,N,서울특별시,서초구,37.48702391,127.0219988
2414,문화시설,4259680,오디너리아트랩차차갤러리지원씨,100103,기타전시/박물관,서울특별시,노원구,37.62536107,127.0713213
2415,문화시설,4259700,더네이쳐홀딩스,100103,기타전시/박물관,서울특별시,용산구,37.53419393,126.9613819
2416,문화시설,4261739,폼텍웍스홀,100200,N,서울특별시,마포구,37.55068812,126.9179146
2417,문화시설,4264536,MUSEUM209,100103,기타전시/박물관,서울특별시,송파구,37.5140539,127.1064738
2418,문화시설,4267878,웨스트브릿지라이브홀,100200,N,서울특별시,마포구,37.55363981,126.9261563
2419,문화시설,4267980,설렘아트홀,100200,N,서울특별시,광진구,37.5470401,127.072377
2420,문화시설,4268242,씨에이치수박,100200,N,서울특별시,종로구,37.58316862,126.9966457
2421,문화시설,4276564,금고미술관,100105,미술관,서울특별시,영등포구,37.52868023,126.9233846
2422,문화시설,4278018,업스테이지,100200,N,서울특별시,종로구,37.58009664,127.0042689
2423,문화시설,4281914,에디트한남,100106,소형갤러리,서울특별시,용산구,37.53908692,126.995274
2424,문화시설,4284104,신영체임버홀,100200,N,서울특별시,영등포구,37.52129459,126.9288825
2425,문화시설,4286457,송은,100105,미술관,서울특별시,강남구,37.52416292,127.0441135
2426,문화시설,4291906,와일드와일드,100200,N,서울특별시,강남구,37.52442036,127.0376268
2427,문화시설,4293645,아루또소극장,100203,공연/연극/문화센터,서울특별시,종로구,37.58294423,127.0024173
2428,문화시설,4302906,우리소극장,100200,N,서울특별시,종로구,37.57922602,127.0051468
2429,문화시설,4305360,꿈의숲콘서트홀,100200,N,서울특별시,강북구,37.62245868,127.039604
2430,문화시설,4305361,꿈의숲퍼포먼스홀,100200,N,서울특별시,강북구,37.62245868,127.039604
2431,문화시설,4307831,세종문화회관대극장,100200,N,서울특별시,종로구,37.57261829,126.9757132
2432,문화시설,4309548,이건희기증관,100103,기타전시/박물관,서울특별시,종로구,37.57677802,126.9816969
2433,문화시설,4311907,메리홀소극장,100200,N,서울특별시,마포구,37.55134116,126.9392611
2434,문화시설,4314078,블랙박스공공,100200,N,서울특별시,종로구,37.58369068,127.0037128
2435,문화시설,4314430,가온스테이지,100200,N,서울특별시,마포구,37.5531018,126.9175222
2436,문화시설,431530,다은비,100103,기타전시/박물관,서울특별시,영등포구,37.52852997,126.9197578
2437,문화시설,431983,해공신익희기념전시실,100103,기타전시/박물관,서울특별시,강동구,37.53479499,127.1425168
2438,문화시설,4321416,초록씨어터,100200,N,서울특별시,종로구,37.58270166,127.0021564
2439,문화시설,4325734,K현대미술관,100105,미술관,서울특별시,강남구,37.52439643,127.0391837
2440,문화시설,4330898,쇳대박물관,100103,기타전시/박물관,서울특별시,종로구,37.57749048,127.0081865
2441,문화시설,4331156,점프전용극장,100203,공연/연극/문화센터,서울특별시,중구,37.56474782,126.9932163
2442,문화시설,4335917,그라운드시소,100103,기타전시/박물관,서울특별시,종로구,37.57785856,126.9729069
2443,문화시설,4341263,코웨이갤러리,100103,기타전시/박물관,서울특별시,구로구,37.47998971,126.8953644
2444,문화시설,4341276,송파쌤미래교육센터,100203,공연/연극/문화센터,서울특별시,송파구,37.50056274,127.1590807
2445,문화시설,4344237,마포아트센터아트홀맥,100200,N,서울특별시,마포구,37.54990167,126.9455324
2446,문화시설,4344510,칸태움극장,100200,N,서울특별시,구로구,37.48214436,126.8989246
2447,문화시설,4347227,우이동산악문화허브,100103,기타전시/박물관,서울특별시,강북구,37.66435267,127.0109414
2448,문화시설,4347248,장위지역밀착형문화예술교육센터,100203,공연/연극/문화센터,서울특별시,성북구,37.61027502,127.0498223
2449,문화시설,4351516,고덕마을활력소,100203,공연/연극/문화센터,서울특별시,강동구,37.56028763,127.1650704
2450,문화시설,4353387,부암아트홀,100200,N,서울특별시,종로구,37.59573072,126.96411
2451,문화시설,4354012,광태소극장,100200,N,서울특별시,관악구,37.46877796,126.9356264
2452,문화시설,435499,예사랑,100106,소형갤러리,서울특별시,종로구,37.57457677,126.9864667
2453,문화시설,4358140,아스가르드씨어터,100200,N,서울특별시,종로구,37.58366779,127.0025577
2454,문화시설,4359687,플랫폼라이브,100200,N,서울특별시,강남구,37.51610547,127.0342155
2455,문화시설,4365266,인덕대학교아정미술관,100105,미술관,서울특별시,노원구,37.63113792,127.0538839
2456,문화시설,4365275,성신여자대학교운정그린캠퍼스박광훈복식박물관,100103,기타전시/박물관,서울특별시,강북구,37.63167876,127.0269588
2457,문화시설,4365283,종로구립고희동미술관,100105,미술관,서울특별시,종로구,37.58318377,126.9888865
2458,문화시설,4365645,갤러리K,100105,미술관,서울특별시,용산구,37.55110499,126.9879461
2459,문화시설,4369690,나인원갤러리,100106,소형갤러리,서울특별시,종로구,37.57324472,126.9866436
2460,문화시설,4370880,무학성,100200,N,서울특별시,동대문구,37.56427337,127.0575471
2461,문화시설,4371658,타우르스,100200,N,서울특별시,동대문구,37.5617489,127.0670844
2462,문화시설,4375326,더샵갤러리,100103,기타전시/박물관,서울특별시,강남구,37.52459584,127.0337695
2463,문화시설,4377101,복합문화공간몽향,100200,N,서울특별시,서대문구,37.55652156,126.9349879
2464,문화시설,4377267,창조소극장,100200,N,서울특별시,종로구,37.58455848,127.0000373
2465,문화시설,4380732,갤러리단정,100106,소형갤러리,서울특별시,종로구,37.58023771,126.9824311
2466,문화시설,4380809,그라운드시소성수,100103,기타전시/박물관,서울특별시,성동구,37.54677047,127.0652595
2467,문화시설,4388560,열림홀,100200,N,서울특별시,종로구,37.57398221,127.0013424
2468,문화시설,4391227,인디스페이스,100202,일반극장/영화관,서울특별시,마포구,37.55726591,126.9250029
2469,문화시설,4398619,맑은샘아트홀,100200,N,서울특별시,구로구,37.50535932,126.8893705
2470,문화시설,4398841,공간M아트센터,100200,N,서울특별시,성북구,37.59185469,127.014023
2471,문화시설,4399059,창동극장,100200,N,서울특별시,도봉구,37.65283493,127.0516033
2472,문화시설,4400074,하땅세극장,100200,N,서울특별시,성북구,37.58869918,127.005152
2473,문화시설,4401422,한국시네마테크협의회,100200,N,서울특별시,중구,37.56816703,126.9699693
2474,문화시설,4401534,대학로아름다운극장,100203,공연/연극/문화센터,서울특별시,종로구,37.58472053,126.999991
2475,문화시설,4402561,씨어터조이,100200,N,서울특별시,종로구,37.57867408,127.0046408
2476,문화시설,4402962,극장봄,100200,N,서울특별시,성북구,37.58754567,127.007357
2477,문화시설,4404289,하마씨어터,100200,N,서울특별시,종로구,37.58225357,127.0027709
2478,문화시설,4404507,스튜디오블루,100200,N,서울특별시,종로구,37.58247199,127.0032678
2479,문화시설,4404652,소리소극장,100200,N,서울특별시,송파구,37.49962121,127.137507
2480,문화시설,4404745,대학로극장쿼드,100200,N,서울특별시,종로구,37.58369068,127.0037128
2481,문화시설,4406425,갤러리PAL,100106,소형갤러리,서울특별시,강남구,37.52343164,127.0300156
2482,문화시설,440672,신라표구화랑,100106,소형갤러리,서울특별시,용산구,37.53446892,126.9734101
2483,문화시설,4406735,이코노그라피아,100106,소형갤러리,서울특별시,서초구,37.45821588,127.0822311
2484,문화시설,4408572,문화공간아이원,100200,N,서울특별시,금천구,37.44880276,126.9024136
2485,문화시설,4409491,컬쳐씨어터,100200,N,서울특별시,종로구,37.58247199,127.0032678
2486,문화시설,4411529,페이스갤러리,100105,미술관,서울특별시,용산구,37.53850787,127.0012301
2487,문화시설,4411531,갤러리조은,100106,소형갤러리,서울특별시,용산구,37.53804391,127.0007527
2488,문화시설,4411532,리만머핀,100106,소형갤러리,서울특별시,용산구,37.53502652,126.9976006
2489,문화시설,4411533,가나아트사운즈,100106,소형갤러리,서울특별시,용산구,37.53379102,127.0021309
2490,문화시설,4411534,타데우스로팍서울,100106,소형갤러리,서울특별시,용산구,37.5368373,127.0128241
2491,문화시설,4412011,양천문화원,100203,공연/연극/문화센터,서울특별시,양천구,37.51080474,126.870194
2492,문화시설,4412012,운평문화원,100203,공연/연극/문화센터,서울특별시,은평구,37.58359891,126.8933387
2493,문화시설,4413798,졸탄극장,100200,N,서울특별시,종로구,37.57788983,127.0046233
2494,문화시설,4414035,필레마,100202,일반극장/영화관,서울특별시,서대문구,37.56376658,126.9440822
2495,문화시설,4415006,전통문화공간창선당,100200,N,서울특별시,종로구,37.57044388,127.008738
2496,문화시설,4416632,띠아트,100200,N,서울특별시,마포구,37.55280268,126.9226871
2497,문화시설,4417204,예인아트홀,100200,N,서울특별시,강남구,37.52703141,127.0461781
2498,문화시설,441948,모테트합창단,100203,공연/연극/문화센터,서울특별시,강남구,37.49010494,127.0347538
2499,문화시설,4420332,선릉아트홀,100200,N,서울특별시,강남구,37.50479463,127.0484511
2500,문화시설,4423516,두루두루아티스트컴퍼니,100200,N,서울특별시,마포구,37.56393704,126.9269492
2501,문화시설,4426287,몽유도원도전시관,100103,기타전시/박물관,서울특별시,종로구,37.59160222,126.9632795
2502,문화시설,4434459,시네마9,100202,일반극장/영화관,서울특별시,금천구,37.48141768,126.8803925
2503,문화시설,4434465,왓챠홀,100200,N,서울특별시,마포구,37.55157181,126.919821
2504,문화시설,4434841,놀터예술공방,100200,N,서울특별시,성북구,37.58950021,127.007027
2505,문화시설,4435611,강서별빛우주과학관,100103,기타전시/박물관,서울특별시,강서구,37.58092948,126.8145201
2506,문화시설,4440227,뜨거울때꽃이핀다,100106,소형갤러리,서울특별시,송파구,37.48626998,127.1310223
2507,문화시설,4440228,퍼블릭아트,100106,소형갤러리,서울특별시,송파구,37.48454776,127.1222986
2508,문화시설,4440229,플래뮤아트센터큐브어린이뮤지엄,100103,기타전시/박물관,서울특별시,송파구,37.4776068,127.1249574
2509,문화시설,4440230,즐거운가,100103,기타전시/박물관,서울특별시,송파구,37.4842658,127.1300141
2510,문화시설,4440231,세오갤러리,100106,소형갤러리,서울특별시,송파구,37.48494289,127.1162225
2511,문화시설,4440232,옥상팩토리,100106,소형갤러리,서울특별시,송파구,37.48290598,127.1218657
2512,문화시설,4442597,드림플러스투어,100203,공연/연극/문화센터,서울특별시,송파구,37.4837499,127.1264763
2513,문화시설,4445478,서울연극센터,100203,공연/연극/문화센터,서울특별시,종로구,37.5834057,127.0013249
2514,문화시설,4445794,남산실감형스튜디오,100203,공연/연극/문화센터,서울특별시,중구,37.55767099,126.9916888
2515,문화시설,4447834,구로키즈홀,100200,N,서울특별시,구로구,37.49807058,126.8626745
2516,문화시설,4454198,제이엘씨어터,100200,N,서울특별시,마포구,37.55313389,126.9222204
2517,문화시설,4454692,씨엠지지라운지,100106,소형갤러리,서울특별시,서대문구,37.57480217,126.9277606
2518,문화시설,4466714,소극장무극,100200,N,서울특별시,종로구,37.58184891,127.0008596
2519,문화시설,4467586,ROOM,100200,N,서울특별시,종로구,37.58161373,127.0027979
2520,문화시설,4480090,플랫폼74,100200,N,서울특별시,종로구,37.58152989,127.0042934
2521,문화시설,4485222,스마트인테리어테스트베드센터상설전시장,100100,N,서울특별시,강서구,37.56238508,126.8377521
2522,문화시설,4485323,경찰박물관,100103,기타전시/박물관,서울특별시,종로구,37.5721113,126.9621928
2523,문화시설,4485446,블루스퀘어신한카드홀,100203,공연/연극/문화센터,서울특별시,용산구,37.54087859,127.0024865
2524,문화시설,4485809,꿈나무극장,100200,N,서울특별시,구로구,37.48960624,126.886388
2525,문화시설,4488596,소극장길을걷다,100200,N,서울특별시,강서구,37.54289691,126.8417251
2526,문화시설,4489342,SKON1관,100200,N,서울특별시,종로구,37.58352181,127.0021396
2527,문화시설,4491839,국립정동극장세실,100200,N,서울특별시,중구,37.56682261,126.9757085
2528,문화시설,4493483,허그아이엔티엘,100200,N,서울특별시,서초구,37.47565841,127.044996
2529,문화시설,449846,아티스트갤러리,100106,소형갤러리,서울특별시,종로구,37.57778881,126.9804929
2530,문화시설,4499905,247아트플랫폼,100200,N,서울특별시,서초구,37.4832133,127.011504
2531,문화시설,4500927,하이커그라운드,100103,기타전시/박물관,서울특별시,중구,37.56852749,126.981623
2532,문화시설,4506825,롯데시네마,100209,롯데시네마,서울특별시,동작구,37.48605266,126.9053407
2533,문화시설,4512667,강북문화예술회관대공연장,100200,N,서울특별시,강북구,37.64098614,127.0138732
2534,문화시설,4512693,대학로연극플레이스혜화,100200,N,서울특별시,종로구,37.58096783,127.003527
2535,문화시설,4549344,스타앤스타아트홀,100200,N,서울특별시,종로구,37.58273156,127.0028357
2536,문화시설,4553059,극장PLOT,100200,N,서울특별시,서대문구,37.55760054,126.9381952
2537,문화시설,455901,동문선,100106,소형갤러리,서울특별시,종로구,37.57405991,126.9851354
2538,문화시설,4561098,우리열린극장,100200,N,서울특별시,종로구,37.57276191,126.9878972
2539,문화시설,4563888,남산드라마센터,100200,N,서울특별시,중구,37.55882892,126.9883209
2540,문화시설,4564887,스페이스한강,100200,N,서울특별시,마포구,37.55330457,126.9276533
2541,문화시설,4583739,태양의서커스뉴알레그리아,100200,N,서울특별시,송파구,37.51587274,127.0727699
2542,문화시설,4597008,구로창의문화예술센터,100203,공연/연극/문화센터,서울특별시,구로구,37.49828703,126.8658789
2543,문화시설,4597407,전통문화예술공연장,100200,N,서울특별시,종로구,37.57447512,126.9818495
2544,문화시설,4601076,창신아트홀,100200,N,서울특별시,종로구,37.57349566,127.0143575
2545,문화시설,4601082,드림아트센터3관,100200,N,서울특별시,종로구,37.58328327,127.0032851
2546,문화시설,460289,일붕아트,100106,소형갤러리,서울특별시,서초구,37.51448883,127.0186447
2547,문화시설,4605188,피카소소극장,100200,N,서울특별시,종로구,37.5825856,127.0002884
2548,문화시설,460675,에이치앤이기획,100103,기타전시/박물관,서울특별시,동대문구,37.57884304,127.0337083
2549,문화시설,4610583,거암아트홀,100200,N,서울특별시,강남구,37.51959614,127.0190752
2550,문화시설,4611455,강서아트리움,100203,공연/연극/문화센터,서울특별시,강서구,37.53756422,126.8376353
2551,문화시설,4611921,서울아트시네마,100202,일반극장/영화관,서울특별시,중구,37.56818798,126.969958
2552,문화시설,4614,나이프갤러리,100103,기타전시/박물관,서울특별시,종로구,37.57365931,126.98467
2553,문화시설,4619031,FB씨어터,100200,N,서울특별시,송파구,37.51719974,127.0758516
2554,문화시설,462288,예향갤러리,100106,소형갤러리,서울특별시,종로구,37.58070108,127.0036674
2555,문화시설,4622977,용산아트홀소극장가람,100200,N,서울특별시,용산구,37.53244667,126.9904706
2556,문화시설,4622978,용산아트홀대극장미르,100200,N,서울특별시,용산구,37.53244667,126.9904706
2557,문화시설,4624393,메가박스,100212,메가박스,서울특별시,양천구,37.52655702,126.8751869
2558,문화시설,4625160,보안여관,100106,소형갤러리,서울특별시,종로구,37.57901028,126.9736702
2559,문화시설,4627920,아이누리홀,100200,N,서울특별시,양천구,37.51080194,126.8701925
2560,문화시설,462961,국제시각예술교류협회,100105,미술관,서울특별시,용산구,37.53703602,126.9911868
2561,문화시설,4630114,금천뮤지컬센터,100203,공연/연극/문화센터,서울특별시,금천구,37.46901347,126.8938592
2562,문화시설,4630304,갤러리광화,100106,소형갤러리,서울특별시,종로구,37.57050929,126.9760716
2563,문화시설,4630988,노원문화예술회관소공연장,100200,N,서울특별시,노원구,37.65023639,127.0802654
2564,문화시설,4630989,노원문화예술회관대공연장,100200,N,서울특별시,노원구,37.65023639,127.0802654
2565,문화시설,46320,도산안창호기념관,100103,기타전시/박물관,서울특별시,강남구,37.52393379,127.0355308
2566,문화시설,4632614,K뮤지컬센터,100200,N,서울특별시,종로구,37.58462218,127.0023135
2567,문화시설,4632615,K뮤지컬센터,100200,N,서울특별시,종로구,37.58462218,127.0023135
2568,문화시설,4633022,BUNKER11씨어터,100200,N,서울특별시,도봉구,37.69077173,127.046804
2569,문화시설,4635361,강북진달래홀,100200,N,서울특별시,강북구,37.64098614,127.0138732
2570,문화시설,4637755,서울예주랑호라이어스홀,100200,N,서울특별시,중구,37.56331091,126.9704453
2571,문화시설,4638392,SPIGENHALL,100200,N,서울특별시,강남구,37.51136577,127.0485133
2572,문화시설,4642178,헤르만아트홀,100200,N,서울특별시,성동구,37.54786749,127.0500479
2573,문화시설,4642600,디아드아스턴갤러리,100106,소형갤러리,서울특별시,강남구,37.52312709,127.0342284
2574,문화시설,4645239,서울숲씨어터,100203,공연/연극/문화센터,서울특별시,성동구,37.54586568,127.0418456
2575,문화시설,464571,디자인멀티플래닝,100103,기타전시/박물관,서울특별시,서초구,37.49107823,126.9830415
2576,문화시설,4646491,링크아트센터,100200,N,서울특별시,종로구,37.5846243,127.0023239
2577,문화시설,4646492,링크아트센터,100200,N,서울특별시,종로구,37.5846243,127.0023239
2578,문화시설,4648640,메타컬처센터,100200,N,서울특별시,영등포구,37.51948338,126.8980387
2579,문화시설,4650686,보광극장,100200,N,서울특별시,용산구,37.52609644,126.9977682
2580,문화시설,4655697,JADE409,100200,N,서울특별시,강남구,37.50535183,127.0503824
2581,문화시설,4665832,한국예술종합학교예술소극장,100200,N,서울특별시,성북구,37.60785616,127.0558842
2582,문화시설,4667102,강남구민회관강당,100200,N,서울특별시,강남구,37.49388447,127.0642637
2583,문화시설,4667231,성북근현대문학관,100103,기타전시/박물관,서울특별시,성북구,37.59249914,126.9970664
2584,문화시설,4673302,엠스테이지,100200,N,서울특별시,종로구,37.57385157,126.9856022
2585,문화시설,4674527,마나가네,100202,일반극장/영화관,서울특별시,영등포구,37.51463762,126.8935269
2586,문화시설,4676686,플필,100202,일반극장/영화관,서울특별시,서초구,37.51518988,127.0172024
2587,문화시설,467750,가산화랑,100106,소형갤러리,서울특별시,강남구,37.51727181,127.0468395
2588,문화시설,467751,유니모토,100103,기타전시/박물관,서울특별시,강남구,37.51201462,127.0464578
2589,문화시설,46815,겸재정선미술관,100105,미술관,서울특별시,강서구,37.57222292,126.8384877
2590,문화시설,4687440,광화문연습실,100200,N,서울특별시,종로구,37.5737931,126.9731419
2591,문화시설,4687627,삼성딜라이트,100103,기타전시/박물관,서울특별시,서초구,37.4966586,127.0268923
2592,문화시설,4688452,코리아임프라브씨어터,100200,N,서울특별시,용산구,37.53155353,126.9718244
2593,문화시설,4688527,아리아스튜디오,100202,일반극장/영화관,서울특별시,중구,37.56852522,126.9816189
2594,문화시설,4688671,무신사개러지,100200,N,서울특별시,마포구,37.55157181,126.919821
2595,문화시설,4690267,공간일리,100103,기타전시/박물관,서울특별시,종로구,37.6039244,126.9611482
2596,문화시설,469321,에스앤에스플래너,100103,기타전시/박물관,서울특별시,강남구,37.51079571,127.0548425
2597,문화시설,46936,영산양재홀,100203,공연/연극/문화센터,서울특별시,서초구,37.48047459,127.0384482
2598,문화시설,4700833,신월정보문화센터,100203,공연/연극/문화센터,서울특별시,양천구,37.52472644,126.8400667
2599,문화시설,4707831,스카이아트홀,100200,N,서울특별시,강서구,37.55760916,126.8502796
2600,문화시설,4709551,올림아트센터,100200,N,서울특별시,종로구,37.57967302,127.0042717
2601,문화시설,4713336,스타스테이지,100200,N,서울특별시,종로구,37.58273156,127.0028357
2602,문화시설,4714967,카누하우스,100103,기타전시/박물관,서울특별시,성동구,37.54749876,127.0426164
2603,문화시설,4718933,인디플러그,100202,일반극장/영화관,서울특별시,강북구,37.6446775,127.0063678
2604,문화시설,4720805,갤러리아미디,100106,소형갤러리,서울특별시,용산구,37.53769224,127.0030896
2605,문화시설,4725899,한류미술원,100106,소형갤러리,서울특별시,동작구,37.51248234,126.9548422
2606,문화시설,472879,갤러리조,100106,소형갤러리,서울특별시,종로구,37.58327439,126.9831405
2607,문화시설,4731894,IPAC아트홀,100200,N,서울특별시,서초구,37.48689809,127.0154503
2608,문화시설,4740653,지인시어터,100200,N,서울특별시,종로구,37.5798954,127.0035681
2609,문화시설,4740695,디뮤지엄,100105,미술관,서울특별시,성동구,37.54387201,127.0441832
2610,문화시설,4740706,석촌호수아트갤러리,100103,기타전시/박물관,서울특별시,송파구,37.5122116,127.1076352
